github.com/sirupsen/logrus,https://github.com/sirupsen/logrus/blob/v1.9.3/LICENSE,MIT,Simon Eskildsen
github.com/skratchdot/open-golang/open,https://github.com/skratchdot/open-golang/blob/eef842397966/LICENSE,MIT,◬
github.com/spaolacci/murmur3,https://github.com/spaolacci/murmur3/blob/v1.1.0/LICENSE,BSD-3-Clause,Sébastien Paolacci
github.com/spf13/afero,https://github.com/spf13/afero/blob/v1.11.0/LICENSE.txt,Apache-2.0,Steve Francia
github.com/spf13/cast,https://github.com/spf13/cast/blob/v1.6.0/LICENSE,MIT,Steve Francia
github.com/spf13/cobra,https://github.com/spf13/cobra/blob/v1.8.0/LICENSE.txt,Apache-2.0,Steve Francia
github.com/spf13/pflag,https://github.com/spf13/pflag/blob/v1.0.5/LICENSE,BSD-3-Clause,Steve Francia
github.com/spf13/viper,https://github.com/spf13/viper/blob/v1.19.0/LICENSE,MIT,Steve Francia
github.com/stretchr/objx,https://github.com/stretchr/objx/blob/v0.5.2/LICENSE,MIT,Stretchr, Inc.
github.com/stretchr/testify,https://github.com/stretchr/testify/blob/v1.9.0/LICENSE,MIT,Stretchr, Inc.
github.com/subosito/gotenv,https://github.com/subosito/gotenv/blob/v1.6.0/LICENSE,MIT,Alif Rachmawadi
github.com/theupdateframework/notary,https://github.com/theupdateframework/notary/blob/v0.7.0/LICENSE,Apache-2.0,The Update Framework (TUF)
github.com/theupdateframework/notary/tuf,https://github.com/theupdateframework/notary/blob/v0.7.0/tuf/LICENSE,BSD-3-Clause,The Update Framework (TUF)
github.com/tilt-dev/fsnotify,https://github.com/tilt-dev/fsnotify/blob/fff9c274a375/LICENSE,BSD-3-Clause,Tilt Dev
github.com/tinylib/msgp/msgp,https://github.com/tinylib/msgp/blob/v1.1.9/LICENSE,MIT,tinylib
github.com/tonistiigi/fsutil,https://github.com/tonistiigi/fsutil/blob/91a3fc46842c/LICENSE,MIT,Tõnis Tiigi
github.com/tonistiigi/units,https://github.com/tonistiigi/units/blob/6950e57a87ea/LICENSE,MIT,Tõnis Tiigi
github.com/tonistiigi/vt100,https://github.com/tonistiigi/vt100/blob/90bafcd6abab/LICENSE,MIT,Tõnis Tiigi
github.com/xdg-go/pbkdf2,https://github.com/xdg-go/pbkdf2/blob/v1.0.0/LICENSE,Apache-2.0,xdg Go code
